sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1677654001.1971","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677654001.082328",0,0,1677654001,1,0,completed,"0.075",,,,,,,,,,,
"1677654001.1972","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677654001.091134",0,0,1677654001,1,0,completed,"0.077",,,,,,,,,,,
"1677654001.1973","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677654001.118471",0,0,1677654001,1,0,completed,"0.06",,,,,,,,,,,
"1677654001.1974","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677654001.204046",0,0,1677654001,1,0,completed,"0.108",,,,,,,,,,,
"1677654001.1975","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677654001.359316",0,0,1677654001,1,0,completed,"0.018000000000000002",,,,,,,,,,,
"1677661200.2033","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677661200.809588",0,0,1677661200,1,0,completed,"0.54",,,,,,,,,,,
"1677661201.2034","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677661201.372981",0,0,1677661201,1,0,completed,"0.10400000000000001",,,,,,,,,,,
"1677661201.2035","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677661201.519758",0,0,1677661201,1,0,completed,"0.089",,,,,,,,,,,
"1677661201.2036","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677661201.541228",0,0,1677661201,1,0,completed,"0.225",,,,,,,,,,,
"1677661201.2037","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677661201.552563",0,0,1677661201,1,0,completed,"0.316",,,,,,,,,,,
"1677661201.2038","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677661201.684160",0,0,1677661201,1,0,completed,"0.168",,,,,,,,,,,
"1677661201.2039","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677661201.803824",0,0,1677661201,1,0,completed,"0.133",,,,,,,,,,,
"1677661201.2040","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677661201.924569",0,0,1677661201,1,0,completed,"0.12",,,,,,,,,,,
"1677661202.2041","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677661202.022128",0,0,1677661202,1,0,completed,"0.166",,,,,,,,,,,
"1677661202.2042","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677661202.039969",0,0,1677661202,1,0,completed,"0.088",,,,,,,,,,,
"1677661202.2043","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677661202.140359",0,0,1677661202,1,0,completed,"0.07",,,,,,,,,,,
"1677661202.2044","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677661202.263609",0,0,1677661202,1,0,completed,"0.02",,,,,,,,,,,
"1677668400.2057","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677668400.387036",0,0,1677668400,1,0,completed,"0.27",,,,,,,,,,,
"1677668400.2058","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677668400.731389",0,0,1677668400,1,0,completed,"0.181",,,,,,,,,,,
"1677668400.2059","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677668400.842909",0,0,1677668400,1,0,completed,"0.163",,,,,,,,,,,
"1677668400.2060","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677668400.959108",0,0,1677668401,1,0,completed,"0.14400000000000002",,,,,,,,,,,
"1677668400.2061","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677668400.981538",0,0,1677668401,1,0,completed,"0.14200000000000002",,,,,,,,,,,
"1677668401.2062","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677668401.142981",0,0,1677668401,1,0,completed,"0.067",,,,,,,,,,,
"1677668401.2063","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677668401.198515",0,0,1677668401,1,0,completed,"0.021",,,,,,,,,,,
"1677668401.2064","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677668401.255348",0,0,1677668401,1,0,completed,"0.031",,,,,,,,,,,
"1677668401.2065","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677668401.282502",0,0,1677668401,1,0,completed,"0.017",,,,,,,,,,,
"1677668401.2066","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677668401.284481",0,0,1677668401,1,0,completed,"0.043000000000000003",,,,,,,,,,,
"1677672000.2072","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677672000.862780",0,0,1677672000,1,0,completed,"0.051000000000000004",,,,,,,,,,,
"1677672000.2073","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677672000.868745",0,0,1677672000,1,0,completed,"0.051000000000000004",,,,,,,,,,,
"1677672000.2075","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677672000.985763",0,0,1677672000,1,0,completed,"0.032",,,,,,,,,,,
"1677675600.2083","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677675600.458624",0,0,1677675600,1,0,completed,"0.326",,,,,,,,,,,
"1677675600.2084","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677675600.603005",0,0,1677675600,1,0,completed,"0.156",,,,,,,,,,,
"1677675600.2085","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677675600.724227",0,0,1677675600,1,0,completed,"0.156",,,,,,,,,,,
"1677675601.2086","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677675601.076911",0,0,1677675601,1,0,completed,"0.111",,,,,,,,,,,
"1677675601.2087","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677675601.085331",0,0,1677675601,1,0,completed,"0.13",,,,,,,,,,,
"1677675601.2088","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677675601.138968",0,0,1677675601,1,0,completed,"0.067",,,,,,,,,,,
"1677675601.2089","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677675601.152410",0,0,1677675601,1,0,completed,"0.026000000000000002",,,,,,,,,,,
"1677675601.2090","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677675601.167956",0,0,1677675601,1,0,completed,"0.085",,,,,,,,,,,
"1677675601.2091","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677675601.300701",0,0,1677675601,1,0,completed,"0.047",,,,,,,,,,,
"1677675601.2092","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677675601.349029",0,0,1677675601,1,0,completed,"0.047",,,,,,,,,,,
"1677682800.2103","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677682800.660346",0,0,1677682800,1,0,completed,"0.223",,,,,,,,,,,
"1677682800.2104","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677682800.807753",0,0,1677682800,1,0,completed,"0.07100000000000001",,,,,,,,,,,
"1677682800.2105","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677682800.846133",0,0,1677682800,1,0,completed,"0.20400000000000001",,,,,,,,,,,
"1677682801.2106","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677682801.105235",0,0,1677682801,1,0,completed,"0.031",,,,,,,,,,,
"1677682801.2107","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677682801.146416",0,0,1677682801,1,0,completed,"0.046",,,,,,,,,,,
"1677682801.2108","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677682801.163388",0,0,1677682801,1,0,completed,"0.099",,,,,,,,,,,
"1677682801.2109","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677682801.220603",0,0,1677682801,1,0,completed,"0.111",,,,,,,,,,,
"1677682801.2110","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677682801.367513",0,0,1677682801,1,0,completed,"0.031",,,,,,,,,,,
"1677682801.2111","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677682801.455500",0,0,1677682801,1,0,completed,"0.023",,,,,,,,,,,
"1677682801.2112","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677682801.456958",0,0,1677682801,1,0,completed,"0.021",,,,,,,,,,,
"1677690000.2123","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677690000.581575",0,0,1677690000,1,0,completed,"0.155",,,,,,,,,,,
"1677690000.2124","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677690000.831022",0,0,1677690000,1,0,completed,"0.195",,,,,,,,,,,
"1677690000.2125","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677690000.952240",0,0,1677690001,1,0,completed,"0.136",,,,,,,,,,,
"1677690000.2126","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677690001.000802",0,0,1677690001,1,0,completed,"0.113",,,,,,,,,,,
"1677690001.2127","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677690001.093100",0,0,1677690001,1,0,completed,"0.137",,,,,,,,,,,
"1677690001.2128","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677690001.121995",0,0,1677690001,1,0,completed,"0.132",,,,,,,,,,,
"1677690001.2129","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677690001.252048",0,0,1677690001,1,0,completed,"0.065",,,,,,,,,,,
"1677690001.2130","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677690001.267469",0,0,1677690001,1,0,completed,"0.069",,,,,,,,,,,
"1677690001.2131","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677690001.306561",0,0,1677690001,1,0,completed,"0.043000000000000003",,,,,,,,,,,
"1677690001.2132","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677690001.324970",0,0,1677690001,1,0,completed,"0.114",,,,,,,,,,,
"1677697200.2143","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677697200.542801",0,0,1677697200,1,0,completed,"0.106",,,,,,,,,,,
"1677697200.2144","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677697200.896817",0,0,1677697200,1,0,completed,"0.168",,,,,,,,,,,
"1677697200.2145","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677697200.914986",0,0,1677697201,1,0,completed,"0.21",,,,,,,,,,,
"1677697201.2146","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677697201.043358",0,0,1677697201,1,0,completed,"0.12",,,,,,,,,,,
"1677697201.2147","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677697201.061923",0,0,1677697201,1,0,completed,"0.114",,,,,,,,,,,
"1677697201.2148","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677697201.088374",0,0,1677697201,1,0,completed,"0.081",,,,,,,,,,,
"1677697201.2149","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677697201.264899",0,0,1677697201,1,0,completed,"0.04",,,,,,,,,,,
"1677697201.2150","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677697201.285272",0,0,1677697201,1,0,completed,"0.048",,,,,,,,,,,
"1677697201.2151","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677697201.324617",0,0,1677697201,1,0,completed,"0.10200000000000001",,,,,,,,,,,
"1677697201.2152","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677697201.328051",0,0,1677697201,1,0,completed,"0.025",,,,,,,,,,,
"1677704400.2163","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677704400.575045",0,0,1677704400,1,0,completed,"0.405",,,,,,,,,,,
"1677704400.2164","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677704400.646235",0,0,1677704401,1,0,completed,"0.365",,,,,,,,,,,
"1677704401.2165","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677704401.307825",0,0,1677704401,1,0,completed,"0.273",,,,,,,,,,,
"1677704401.2166","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677704401.360174",0,0,1677704401,1,0,completed,"0.28800000000000003",,,,,,,,,,,
"1677704401.2167","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677704401.457701",0,0,1677704401,1,0,completed,"0.114",,,,,,,,,,,
"1677704401.2168","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677704401.698788",0,0,1677704401,1,0,completed,"0.06",,,,,,,,,,,
"1677704401.2169","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677704401.764793",0,0,1677704401,1,0,completed,"0.115",,,,,,,,,,,
"1677704401.2170","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677704401.775479",0,0,1677704401,1,0,completed,"0.079",,,,,,,,,,,
"1677704401.2171","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677704401.805349",0,0,1677704401,1,0,completed,"0.088",,,,,,,,,,,
"1677704401.2172","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677704401.880578",0,0,1677704401,1,0,completed,"0.082",,,,,,,,,,,
"1677704401.2173","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677704401.971259",0,0,1677704401,1,0,completed,"0.065",,,,,,,,,,,
"1677704401.2174","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677704401.983787",0,0,1677704402,1,0,completed,"0.078",,,,,,,,,,,
"1677711600.2186","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677711600.567481",0,0,1677711600,1,0,completed,"0.219",,,,,,,,,,,
"1677711600.2187","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677711600.699653",0,0,1677711601,1,0,completed,"0.332",,,,,,,,,,,
"1677711600.2188","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677711600.903344",0,0,1677711601,1,0,completed,"0.131",,,,,,,,,,,
"1677711601.2189","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677711601.112814",0,0,1677711601,1,0,completed,"0.158",,,,,,,,,,,
"1677711601.2190","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677711601.150155",0,0,1677711601,1,0,completed,"0.10200000000000001",,,,,,,,,,,
"1677711601.2191","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677711601.286393",0,0,1677711601,1,0,completed,"0.021",,,,,,,,,,,
"1677711601.2192","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677711601.375045",0,0,1677711601,1,0,completed,"0.07100000000000001",,,,,,,,,,,
"1677711601.2193","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677711601.393991",0,0,1677711601,1,0,completed,"0.032",,,,,,,,,,,
"1677711601.2194","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677711601.458879",0,0,1677711601,1,0,completed,"0.04",,,,,,,,,,,
"1677711601.2195","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677711601.520438",0,0,1677711601,1,0,completed,"0.022",,,,,,,,,,,
"1677715200.2201","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677715201.000795",0,0,1677715201,1,0,completed,"0.05",,,,,,,,,,,
"1677715201.2202","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677715201.039734",0,0,1677715201,1,0,completed,"0.054",,,,,,,,,,,
"1677715201.2203","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677715201.132836",0,0,1677715201,1,0,completed,"0.034",,,,,,,,,,,
"1677715201.2204","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677715201.164935",0,0,1677715201,1,0,completed,"0.023",,,,,,,,,,,
"1677718800.2212","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677718800.327909",0,0,1677718800,1,0,completed,"0.217",,,,,,,,,,,
"1677718800.2213","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677718800.712066",0,0,1677718801,1,0,completed,"0.186",,,,,,,,,,,
"1677718800.2214","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677718800.936387",0,0,1677718801,1,0,completed,"0.215",,,,,,,,,,,
"1677718801.2215","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677718801.060790",0,0,1677718801,1,0,completed,"0.14100000000000001",,,,,,,,,,,
"1677718801.2216","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677718801.122502",0,0,1677718801,1,0,completed,"0.10300000000000001",,,,,,,,,,,
"1677718801.2217","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677718801.191528",0,0,1677718801,1,0,completed,"0.127",,,,,,,,,,,
"1677718801.2218","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677718801.280687",0,0,1677718801,1,0,completed,"0.096",,,,,,,,,,,
"1677718801.2219","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677718801.398576",0,0,1677718801,1,0,completed,"0.036000000000000004",,,,,,,,,,,
"1677718801.2220","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677718801.402400",0,0,1677718801,1,0,completed,"0.067",,,,,,,,,,,
"1677718801.2221","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677718801.527341",0,0,1677718801,1,0,completed,"0.03",,,,,,,,,,,
"1677726000.2232","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677726000.721189",0,0,1677726000,1,0,completed,"0.331",,,,,,,,,,,
"1677726000.2233","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677726000.840636",0,0,1677726001,1,0,completed,"0.129",,,,,,,,,,,
"1677726000.2234","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677726000.962645",0,0,1677726001,1,0,completed,"0.07",,,,,,,,,,,
"1677726001.2235","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677726001.015261",0,0,1677726001,1,0,completed,"0.257",,,,,,,,,,,
"1677726001.2236","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677726001.268931",0,0,1677726001,1,0,completed,"0.098",,,,,,,,,,,
"1677726001.2237","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677726001.281176",0,0,1677726001,1,0,completed,"0.046",,,,,,,,,,,
"1677726001.2238","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677726001.320233",0,0,1677726001,1,0,completed,"0.14200000000000002",,,,,,,,,,,
"1677726001.2239","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677726001.325058",0,0,1677726001,1,0,completed,"0.084",,,,,,,,,,,
"1677726001.2240","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677726001.480415",0,0,1677726001,1,0,completed,"0.07",,,,,,,,,,,
"1677726001.2241","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677726001.528092",0,0,1677726001,1,0,completed,"0.043000000000000003",,,,,,,,,,,
"1677733200.2252","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677733200.940860",0,0,1677733201,1,0,completed,"0.161",,,,,,,,,,,
"1677733201.2253","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677733201.115871",0,0,1677733201,1,0,completed,"0.179",,,,,,,,,,,
"1677733201.2254","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677733201.156031",0,0,1677733201,1,0,completed,"0.191",,,,,,,,,,,
"1677733201.2255","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677733201.205922",0,0,1677733201,1,0,completed,"0.203",,,,,,,,,,,
"1677733201.2256","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677733201.280411",0,0,1677733201,1,0,completed,"0.107",,,,,,,,,,,
"1677733201.2257","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677733201.420784",0,0,1677733201,1,0,completed,"0.039",,,,,,,,,,,
"1677733201.2258","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677733201.462295",0,0,1677733201,1,0,completed,"0.057",,,,,,,,,,,
"1677733201.2259","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677733201.535246",0,0,1677733201,1,0,completed,"0.046",,,,,,,,,,,
"1677733201.2260","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677733201.538719",0,0,1677733201,1,0,completed,"0.10300000000000001",,,,,,,,,,,
"1677733201.2261","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677733201.609981",0,0,1677733201,1,0,completed,"0.051000000000000004",,,,,,,,,,,
"1677736801.2270","| rest /services/configs/conf-server/sslConfig","rhel.hwf.sc4s","1677736801.586659",0,0,1677736801,1,0,completed,"0.023",,,,,,,,,,,
"1677736801.2271","| rest /services/configs/conf-server/kvstore","rhel.hwf.sc4s","1677736801.639753",0,0,1677736801,1,0,completed,"0.02",,,,,,,,,,,
"1677740400.2278","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677740400.318016",0,0,1677740400,1,0,completed,"0.28500000000000003",,,,,,,,,,,
"1677740400.2279","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677740400.641703",0,0,1677740400,1,0,completed,"0.256",,,,,,,,,,,
"1677740400.2280","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677740400.942196",0,0,1677740401,1,0,completed,"0.193",,,,,,,,,,,
"1677740401.2281","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677740401.070489",0,0,1677740401,1,0,completed,"0.252",,,,,,,,,,,
"1677740401.2282","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677740401.259548",0,0,1677740401,1,0,completed,"0.036000000000000004",,,,,,,,,,,
"1677740401.2283","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677740401.263538",0,0,1677740401,1,0,completed,"0.14100000000000001",,,,,,,,,,,
"1677740401.2284","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677740401.396364",0,0,1677740401,1,0,completed,"0.017",,,,,,,,,,,
"1677740401.2285","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677740401.462479",0,0,1677740401,1,0,completed,"0.07",,,,,,,,,,,
"1677740401.2286","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677740401.517385",0,0,1677740401,1,0,completed,"0.049",,,,,,,,,,,
"1677740401.2287","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677740401.597802",0,0,1677740401,1,0,completed,"0.037",,,,,,,,,,,
"1677877200.15","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677877200.939530",0,0,1677877201,1,0,completed,"0.264",,,,,,,,,,,
"1677877200.16","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677877200.969020",0,0,1677877201,1,0,completed,"0.242",,,,,,,,,,,
"1677877201.17","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677877201.066579",0,0,1677877201,1,0,completed,"0.188",,,,,,,,,,,
"1677877201.18","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677877201.340093",0,0,1677877201,1,0,completed,"0.088",,,,,,,,,,,
"1677877201.19","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677877201.371465",0,0,1677877201,1,0,completed,"0.136",,,,,,,,,,,
"1677877201.20","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677877201.377957",0,0,1677877201,1,0,completed,"0.135",,,,,,,,,,,
"1677877201.21","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677877201.488758",0,0,1677877201,1,0,completed,"0.096",,,,,,,,,,,
"1677877201.22","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677877201.514371",0,0,1677877201,1,0,completed,"0.106",,,,,,,,,,,
"1677877201.23","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677877201.524128",0,0,1677877201,1,0,completed,"0.053",,,,,,,,,,,
"1677877201.24","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677877201.767394",0,0,1677877201,1,0,completed,"0.049",,,,,,,,,,,
"1677877201.25","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677877201.788210",0,0,1677877201,1,0,completed,"0.039",,,,,,,,,,,
"1677877201.26","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677877201.883599",0,0,1677877201,1,0,completed,"0.021",,,,,,,,,,,
"1677884400.39","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677884400.222405",0,0,1677884400,1,0,completed,"0.40800000000000003",,,,,,,,,,,
"1677884400.40","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677884400.483032",0,0,1677884400,1,0,completed,"0.161",,,,,,,,,,,
"1677884400.41","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677884400.859957",0,0,1677884400,1,0,completed,"0.107",,,,,,,,,,,
"1677884400.42","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677884400.886515",0,0,1677884400,1,0,completed,"0.162",,,,,,,,,,,
"1677884400.43","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677884400.895953",0,0,1677884400,1,0,completed,"0.171",,,,,,,,,,,
"1677884400.44","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677884400.925818",0,0,1677884401,1,0,completed,"0.085",,,,,,,,,,,
"1677884400.45","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677884400.938376",0,0,1677884401,1,0,completed,"0.122",,,,,,,,,,,
"1677884401.46","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677884401.054437",0,0,1677884401,1,0,completed,"0.063",,,,,,,,,,,
"1677884401.47","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677884401.208575",0,0,1677884401,1,0,completed,"0.043000000000000003",,,,,,,,,,,
"1677884401.48","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677884401.221220",0,0,1677884401,1,0,completed,"0.037",,,,,,,,,,,
"1677888000.54","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677888000.745795",0,0,1677888000,1,0,completed,"0.056",,,,,,,,,,,
"1677888000.55","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677888000.826582",0,0,1677888000,1,0,completed,"0.047",,,,,,,,,,,
"1677888000.56","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677888000.887489",0,0,1677888000,1,0,completed,"0.022",,,,,,,,,,,
"1677888000.57","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677888000.937307",0,0,1677888000,1,0,completed,"0.015",,,,,,,,,,,
"1677891600.3","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677891600.453241",0,0,1677891601,1,0,completed,"0.055",,,,,,,,,,,
"1677891600.4","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677891600.658045",0,0,1677891601,1,0,completed,"0.214",,,,,,,,,,,
"1677891600.5","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677891600.897417",0,0,1677891600,1,0,completed,"0.149",,,,,,,,,,,
"1677891600.6","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677891600.903036",0,0,1677891600,1,0,completed,"0.164",,,,,,,,,,,
"1677891600.7","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677891600.988542",0,0,1677891601,1,0,completed,"0.055",,,,,,,,,,,
"1677891601.8","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677891601.142905",0,0,1677891601,1,0,completed,"0.016",,,,,,,,,,,
"1677891601.9","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677891601.186302",0,0,1677891601,1,0,completed,"0.066",,,,,,,,,,,
"1677891601.10","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677891601.204397",0,0,1677891601,1,0,completed,"0.03",,,,,,,,,,,
"1677891601.11","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677891601.207996",0,0,1677891601,1,0,completed,"0.05",,,,,,,,,,,
"1677891601.12","| rest services/server/info | sort splunk_server","rhel.hwf.sc4s","1677891601.275180",0,0,1677891601,1,0,completed,"0.064",,,,,,,,,,,
"1677898800.23","| rest splunk_server=local services/server/info","rhel.hwf.sc4s","1677898800.706372",0,0,1677898800,1,0,completed,"0.137",,,,,,,,,,,
